2020,2,OURO PRETO,CENTRO DE EDUCACAO ABERTA E A DISTANCIA,MATEMATICA-D05,LICENCIATURA,DISTANCIA,NRM,5,
2020,2,OURO PRETO,CENTRO DE EDUCACAO ABERTA E A DISTANCIA,PEDAGOGIA-D04,LICENCIATURA,DISTANCIA,NRM,2,
2020,2,OURO PRETO,ESCOLA DE FARMACIA,FARMACIA-FAR,BACHARELADO,PRESENCIAL,OBITO,1,
2020,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,HISTORIA-HIB,BACHARELADO,PRESENCIAL,OBITO,1,
2020,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,CIENCIAS ECONOMICAS-ECO,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2020,2,OURO PRETO,ESCOLA DE DIREITO TURISMO E MUSEOLOGIA,DIREITO-DIR,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2020,2,JOÃO MONLEVADE,INSTITUTO DE CIENCIAS EXATAS E APLICADAS,ENGENHARIA DE COMPUTACAO-CJM,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2020,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA DE PRODUCAO-PRO,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2020,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA METALURGICA-MET,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2020,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,JORNALISMO-JOR,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
